SYMB,MM/DD/YY,NAV
IBJUN2000,7/1/2014,233.24
IBJUL2000,7/1/2014,232.20
IBAUG2000,7/1/2014,231.28
IBSEP2000,7/1/2014,230.36
IBOCT2000,7/1/2014,229.48
IBNOV2000,7/1/2014,220.08
IBDEC2000,7/1/2014,219.16
IBJAN1999,7/1/2014,242.88
IBFEB1999,7/1/2014,241.96
IBMAR1999,7/1/2014,241.08
IBAPR1999,7/1/2014,240.16
IBMAY1999,7/1/2014,238.8
IBJUN1999,7/1/2014,237.76
IBJUL1999,7/1/2014,236.76
IBAUG1999,7/1/2014,235.88
IBSEP1999,7/1/2014,235.04
IBOCT1999,7/1/2014,234.16
IBNOV1999,7/1/2014,236.04
IBDEC1999,7/1/2014,235.00
IBSEP1998,7/1/2014,249.84
IBOCT1998,7/1/2014,248.88
IBNOV1998,7/1/2014,244.96
IBDEC1998,7/1/2014,243.92
IBJAN2013,7/1/2014,101.76
IBFEB2013,7/1/2014,101.68
IBMAR2013,7/1/2014,101.56
IBAPR2013,7/1/2014,101.48
IBMAY2013,7/1/2014,101.08
IBJUN2013,7/1/2014,101.00
IBJUL2013,7/1/2014,100.88
IBAUG2013,7/1/2014,100
IBSEP2013,7/1/2014,100
IBOCT2013,7/1/2014,100
IBNOV2013,7/1/2014,100
IBDEC2013,7/1/2014,100
IBJAN2012,7/1/2014,104.48
IBFEB2012,7/1/2014,104.36
IBMAR2012,7/1/2014,104.28
IBAPR2012,7/1/2014,104.16
IBMAY2012,7/1/2014,103.12
IBJUN2012,7/1/2014,103.00
IBJUL2012,7/1/2014,102.92
IBAUG2012,7/1/2014,102.8
IBSEP2012,7/1/2014,102.72
IBOCT2012,7/1/2014,102.60
IBNOV2012,7/1/2014,101.96
IBDEC2012,7/1/2014,101.88
IBJAN2001,7/1/2014,218.20
IBFEB2001,7/1/2014,217.36
IBMAR2001,7/1/2014,216.52
IBAPR2001,7/1/2014,215.72
IBMAY2001,7/1/2014,202.8
IBJUN2001,7/1/2014,202.0
IBJUL2001,7/1/2014,201.2
IBAUG2001,7/1/2014,200.52
IBSEP2001,7/1/2014,199.84
IBOCT2001,7/1/2014,199.12
IBNOV2001,7/1/2014,174.64
IBDEC2001,7/1/2014,174.08
IBJAN2004,7/1/2014,145.88
IBFEB2004,7/1/2014,145.6
IBMAR2004,7/1/2014,145.32
IBAPR2004,7/1/2014,145.08
IBMAY2004,7/1/2014,143.72
IBJUN2004,7/1/2014,143.36
IBJUL2004,7/1/2014,143.04
IBAUG2004,7/1/2014,142.76
IBSEP2004,7/1/2014,142.52
IBOCT2004,7/1/2014,142.24
IBNOV2004,7/1/2014,141.32
IBDEC2004,7/1/2014,140.96
IBJAN2014,7/1/2014,100
IBFEB2014,7/1/2014,100
IBMAR2014,7/1/2014,100
IBAPR2014,7/1/2014,100
IBMAY2014,7/1/2014,100
IBJUN2014,7/1/2014,100
IBJUL2014,7/1/2014,100
IBJAN2014,8/1/2014,100
IBFEB2014,8/1/2014,100
IBMAR2014,8/1/2014,100
IBAPR2014,8/1/2014,100
IBMAY2014,8/1/2014,100
IBJUN2014,8/1/2014,100
IBJUL2014,8/1/2014,100
IBAUG2014,8/1/2014,100
IBJAN2013,8/1/2014,101.88
IBFEB2013,8/1/2014,101.76
IBMAR2013,8/1/2014,101.68
IBAPR2013,8/1/2014,101.56
IBMAY2013,8/1/2014,101.2
IBJUN2013,8/1/2014,101.08
IBJUL2013,8/1/2014,101.00
IBAUG2013,8/1/2014,100.88
IBSEP2013,8/1/2014,100
IBOCT2013,8/1/2014,100
IBNOV2013,8/1/2014,100
IBDEC2013,8/1/2014,100
IBJAN2012,8/1/2014,104.56
IBFEB2012,8/1/2014,104.48
IBMAR2012,8/1/2014,104.36
IBAPR2012,8/1/2014,104.28
IBMAY2012,8/1/2014,103.2
IBJUN2012,8/1/2014,103.12
IBJUL2012,8/1/2014,103.00
IBAUG2012,8/1/2014,102.92
IBSEP2012,8/1/2014,102.8
IBOCT2012,8/1/2014,102.72
IBNOV2012,8/1/2014,102.08
IBDEC2012,8/1/2014,101.96
IBJAN2011,8/1/2014,107.40
IBFEB2011,8/1/2014,107.28
IBMAR2011,8/1/2014,107.16
IBAPR2011,8/1/2014,107.08
IBMAY2011,8/1/2014,107.24
IBJUN2011,8/1/2014,107.12
IBJUL2011,8/1/2014,107.00
IBAUG2011,8/1/2014,106.92
IBSEP2011,8/1/2014,106.8
IBOCT2011,8/1/2014,106.72
IBNOV2011,8/1/2014,104.76
IBDEC2011,8/1/2014,104.68
IBJAN2010,8/1/2014,111.24
IBFEB2010,8/1/2014,111.08
IBMAR2010,8/1/2014,110.96
IBAPR2010,8/1/2014,110.8
IBMAY2010,8/1/2014,109.32
IBJUN2010,8/1/2014,109.2
IBJUL2010,8/1/2014,109.04
IBAUG2010,8/1/2014,108.92
IBSEP2010,8/1/2014,108.8
IBOCT2010,8/1/2014,108.68
IBNOV2010,8/1/2014,107.6
IBDEC2010,8/1/2014,107.48
IBJAN2009,8/1/2014,117.04
IBFEB2009,8/1/2014,116.8
IBMAR2009,8/1/2014,116.64
IBAPR2009,8/1/2014,116.44
IBMAY2009,8/1/2014,111.12
IBJUN2009,8/1/2014,110.96
IBJUL2009,8/1/2014,110.76
IBAUG2009,8/1/2014,110.60
IBSEP2009,8/1/2014,110.12
IBOCT2009,8/1/2014,110.0
IBNOV2009,8/1/2014,111.48
IBDEC2009,8/1/2014,111.36
IBJAN2008,8/1/2014,126.36
IBFEB2008,8/1/2014,126.04
IBMAR2008,8/1/2014,125.80
IBAPR2008,8/1/2014,125.56
IBMAY2008,8/1/2014,116.08
IBJUN2008,8/1/2014,115.92
IBJUL2008,8/1/2014,115.72
IBAUG2008,8/1/2014,115.56
IBSEP2008,8/1/2014,115.44
IBOCT2008,8/1/2014,115.32
IBNOV2008,8/1/2014,117.56
IBDEC2008,8/1/2014,117.28
IBJAN2007,8/1/2014,133.40
IBFEB2007,8/1/2014,133.04
IBMAR2007,8/1/2014,132.72
IBAPR2007,8/1/2014,132.44
IBMAY2007,8/1/2014,130.12
IBJUN2007,8/1/2014,129.80
IBJUL2007,8/1/2014,129.44
IBAUG2007,8/1/2014,129.12
IBSEP2007,8/1/2014,128.84
IBOCT2007,8/1/2014,128.56
IBNOV2007,8/1/2014,127.00
IBDEC2007,8/1/2014,126.68
IBJAN2006,8/1/2014,135.28
IBFEB2006,8/1/2014,134.96
IBMAR2006,8/1/2014,134.68
IBAPR2006,8/1/2014,134.44
IBMAY2006,8/1/2014,135.52
IBJUN2006,8/1/2014,135.16
IBJUL2006,8/1/2014,134.8
IBAUG2006,8/1/2014,134.44
IBSEP2006,8/1/2014,134.16
IBOCT2006,8/1/2014,133.88
IBNOV2006,8/1/2014,134.12
IBDEC2006,8/1/2014,133.76
IBJAN2005,8/1/2014,140.96
IBFEB2005,8/1/2014,140.64
IBMAR2005,8/1/2014,140.4
IBAPR2005,8/1/2014,140.12
IBMAY2005,8/1/2014,141.48
IBJUN2005,8/1/2014,141.12
IBJUL2005,8/1/2014,140.76
IBAUG2005,8/1/2014,140.4
IBSEP2005,8/1/2014,140.16
IBOCT2005,8/1/2014,139.88
IBNOV2005,8/1/2014,135.92
IBDEC2005,8/1/2014,135.6
IBJAN2004,8/1/2014,146.24
IBFEB2004,8/1/2014,145.88
IBMAR2004,8/1/2014,145.6
IBAPR2004,8/1/2014,145.32
IBMAY2004,8/1/2014,144.04
IBJUN2004,8/1/2014,143.72
IBJUL2004,8/1/2014,143.36
IBAUG2004,8/1/2014,143.04
IBSEP2004,8/1/2014,142.76
IBOCT2004,8/1/2014,142.52
IBNOV2004,8/1/2014,141.64
IBDEC2004,8/1/2014,141.32
IBJAN2003,8/1/2014,160.88
IBFEB2003,8/1/2014,160.44
IBMAR2003,8/1/2014,160.08
IBAPR2003,8/1/2014,159.72
IBMAY2003,8/1/2014,150.48
IBJUN2003,8/1/2014,150.12
IBJUL2003,8/1/2014,149.76
IBAUG2003,8/1/2014,149.40
IBSEP2003,8/1/2014,149.12
IBOCT2003,8/1/2014,148.84
IBNOV2003,8/1/2014,146.96
IBDEC2003,8/1/2014,146.60
IBJAN2002,8/1/2014,174.08
IBFEB2002,8/1/2014,173.52
IBMAR2002,8/1/2014,173.08
IBAPR2002,8/1/2014,172.60
IBMAY2002,8/1/2014,171.44
IBJUN2002,8/1/2014,170.88
IBJUL2002,8/1/2014,170.36
IBAUG2002,8/1/2014,169.80
IBSEP2002,8/1/2014,169.32
IBOCT2002,8/1/2014,168.88
IBNOV2002,8/1/2014,161.80
IBDEC2002,8/1/2014,161.36
IBSEP1998,8/1/2014,250.8
IBOCT1998,8/1/2014,249.84
IBNOV1998,8/1/2014,246.0
IBDEC1998,8/1/2014,244.96
IBJAN2001,8/1/2014,219.16
IBFEB2001,8/1/2014,218.20
IBMAR2001,8/1/2014,217.36
IBAPR2001,8/1/2014,216.52
IBMAY2001,8/1/2014,203.64
IBJUN2001,8/1/2014,202.8
IBJUL2001,8/1/2014,202.0
IBAUG2001,8/1/2014,201.2
IBSEP2001,8/1/2014,200.52
IBOCT2001,8/1/2014,199.84
IBNOV2001,8/1/2014,175.2
IBDEC2001,8/1/2014,174.64
IBJAN2000,8/1/2014,235.00
IBFEB2000,8/1/2014,234.0
IBMAR2000,8/1/2014,233.08
IBAPR2000,8/1/2014,232.20
IBMAY2000,8/1/2014,235.36
IBJUN2000,8/1/2014,234.28
IBJUL2000,8/1/2014,233.24
IBAUG2000,8/1/2014,232.20
IBSEP2000,8/1/2014,231.28
IBOCT2000,8/1/2014,230.36
IBNOV2000,8/1/2014,221.04
IBDEC2000,8/1/2014,220.08
IBJAN1999,8/1/2014,243.92
IBFEB1999,8/1/2014,242.88
IBMAR1999,8/1/2014,241.96
IBAPR1999,8/1/2014,241.08
IBMAY1999,8/1/2014,239.80
IBJUN1999,8/1/2014,238.8
IBJUL1999,8/1/2014,237.76
IBAUG1999,8/1/2014,236.76
IBSEP1999,8/1/2014,235.88
IBOCT1999,8/1/2014,235.04
IBNOV1999,8/1/2014,237.08
IBDEC1999,8/1/2014,236.04
IBJAN2009,9/1/2014,117.28
IBFEB2009,9/1/2014,117.04
IBMAR2009,9/1/2014,116.8
IBAPR2009,9/1/2014,116.64
IBMAY2009,9/1/2014,111.32
IBJUN2009,9/1/2014,111.12
IBJUL2009,9/1/2014,110.96
IBAUG2009,9/1/2014,110.76
IBSEP2009,9/1/2014,110.60
IBOCT2009,9/1/2014,110.12
IBNOV2009,9/1/2014,111.68
IBDEC2009,9/1/2014,111.48
IBJAN2007,9/1/2014,133.76
IBFEB2007,9/1/2014,133.40
IBMAR2007,9/1/2014,133.04
IBAPR2007,9/1/2014,132.72
IBMAY2007,9/1/2014,130.48
IBJUN2007,9/1/2014,130.12
IBJUL2007,9/1/2014,129.80
IBAUG2007,9/1/2014,129.44
IBSEP2007,9/1/2014,129.12
IBOCT2007,9/1/2014,128.84
IBNOV2007,9/1/2014,127.32
IBDEC2007,9/1/2014,127.00
IBJAN2006,9/1/2014,135.6
IBFEB2006,9/1/2014,135.28
IBMAR2006,9/1/2014,134.96
IBAPR2006,9/1/2014,134.68
IBMAY2006,9/1/2014,135.88
IBJUN2006,9/1/2014,135.52
IBJUL2006,9/1/2014,135.16
IBAUG2006,9/1/2014,134.8
IBSEP2006,9/1/2014,134.44
IBOCT2006,9/1/2014,134.16
IBNOV2006,9/1/2014,134.48
IBDEC2006,9/1/2014,134.12
IBJAN2005,9/1/2014,141.32
IBFEB2005,9/1/2014,140.96
IBMAR2005,9/1/2014,140.64
IBAPR2005,9/1/2014,140.4
IBMAY2005,9/1/2014,141.84
IBJUN2005,9/1/2014,141.48
IBJUL2005,9/1/2014,141.12
IBAUG2005,9/1/2014,140.76
IBSEP2005,9/1/2014,140.4
IBOCT2005,9/1/2014,140.16
IBNOV2005,9/1/2014,136.24
IBDEC2005,9/1/2014,135.92
IBJAN2004,9/1/2014,146.60
IBFEB2004,9/1/2014,146.24
IBMAR2004,9/1/2014,145.88
IBAPR2004,9/1/2014,145.6
IBMAY2004,9/1/2014,144.4
IBJUN2004,9/1/2014,144.04
IBJUL2004,9/1/2014,143.72
IBAUG2004,9/1/2014,143.36
IBSEP2004,9/1/2014,143.04
IBOCT2004,9/1/2014,142.76
IBNOV2004,9/1/2014,141.96
IBDEC2004,9/1/2014,141.64
IBJAN2003,9/1/2014,161.36
IBFEB2003,9/1/2014,160.88
IBMAR2003,9/1/2014,160.44
IBAPR2003,9/1/2014,160.08
IBMAY2003,9/1/2014,150.88
IBJUN2003,9/1/2014,150.48
IBJUL2003,9/1/2014,150.12
IBAUG2003,9/1/2014,149.76
IBSEP2003,9/1/2014,149.40
IBOCT2003,9/1/2014,149.12
IBNOV2003,9/1/2014,147.32
IBDEC2003,9/1/2014,146.96
IBJAN2002,9/1/2014,174.64
IBFEB2002,9/1/2014,174.08
IBMAR2002,9/1/2014,173.52
IBAPR2002,9/1/2014,173.08
IBMAY2002,9/1/2014,171.96
IBJUN2002,9/1/2014,171.44
IBJUL2002,9/1/2014,170.88
IBAUG2002,9/1/2014,170.36
IBSEP2002,9/1/2014,169.80
IBOCT2002,9/1/2014,169.32
IBNOV2002,9/1/2014,162.28
IBDEC2002,9/1/2014,161.80
IBJAN2001,9/1/2014,220.08
IBFEB2001,9/1/2014,219.16
IBMAR2001,9/1/2014,218.20
IBAPR2001,9/1/2014,217.36
IBMAY2001,9/1/2014,204.44
IBJUN2001,9/1/2014,203.64
IBJUL2001,9/1/2014,202.8
IBAUG2001,9/1/2014,202.0
IBSEP2001,9/1/2014,201.2
IBOCT2001,9/1/2014,200.52
IBNOV2001,9/1/2014,175.76
IBDEC2001,9/1/2014,175.2
IBJAN2000,9/1/2014,236.04
IBFEB2000,9/1/2014,235.00
IBMAR2000,9/1/2014,234.0
IBAPR2000,9/1/2014,233.08
IBMAY2000,9/1/2014,236.4
IBJUN2000,9/1/2014,235.36
IBJUL2000,9/1/2014,234.28
IBAUG2000,9/1/2014,233.24
IBSEP2000,9/1/2014,232.20
IBOCT2000,9/1/2014,231.28
IBNOV2000,9/1/2014,222.0
IBDEC2000,9/1/2014,221.04
IBJAN2014,9/1/2014,100
IBFEB2014,9/1/2014,100
IBMAR2014,9/1/2014,100
IBAPR2014,9/1/2014,100
IBMAY2014,9/1/2014,100
IBJUN2014,9/1/2014,100
IBJUL2014,9/1/2014,100
IBAUG2014,9/1/2014,100
IBSEP2014,9/1/2014,100
IBJAN2013,9/1/2014,101.96
IBFEB2013,9/1/2014,101.88
IBMAR2013,9/1/2014,101.76
IBAPR2013,9/1/2014,101.68
IBMAY2013,9/1/2014,101.36
IBJUN2013,9/1/2014,101.2
IBJUL2013,9/1/2014,101.08
IBAUG2013,9/1/2014,101.00
IBSEP2013,9/1/2014,100.88
IBOCT2013,9/1/2014,100
IBNOV2013,9/1/2014,100
IBDEC2013,9/1/2014,100
IBJAN2012,9/1/2014,104.68
IBFEB2012,9/1/2014,104.56
IBMAR2012,9/1/2014,104.48
IBAPR2012,9/1/2014,104.36
IBMAY2012,9/1/2014,103.36
IBJUN2012,9/1/2014,103.2
IBJUL2012,9/1/2014,103.12
IBAUG2012,9/1/2014,103.00
IBSEP2012,9/1/2014,102.92
IBOCT2012,9/1/2014,102.8
IBNOV2012,9/1/2014,102.24
IBDEC2012,9/1/2014,102.08
IBJAN2011,9/1/2014,107.48
IBFEB2011,9/1/2014,107.40
IBMAR2011,9/1/2014,107.28
IBAPR2011,9/1/2014,107.16
IBMAY2011,9/1/2014,107.40
IBJUN2011,9/1/2014,107.24
IBJUL2011,9/1/2014,107.12
IBAUG2011,9/1/2014,107.00
IBSEP2011,9/1/2014,106.92
IBOCT2011,9/1/2014,106.8
IBNOV2011,9/1/2014,104.92
IBDEC2011,9/1/2014,104.76
IBJAN2010,9/1/2014,111.36
IBFEB2010,9/1/2014,111.24
IBMAR2010,9/1/2014,111.08
IBAPR2010,9/1/2014,110.96
IBMAY2010,9/1/2014,109.52
IBJUN2010,9/1/2014,109.32
IBJUL2010,9/1/2014,109.2
IBAUG2010,9/1/2014,109.04
IBSEP2010,9/1/2014,108.92
IBOCT2010,9/1/2014,108.8
IBNOV2010,9/1/2014,107.76
IBDEC2010,9/1/2014,107.6
IBJAN1999,9/1/2014,244.96
IBFEB1999,9/1/2014,243.92
IBMAR1999,9/1/2014,242.88
IBAPR1999,9/1/2014,241.96
IBMAY1999,9/1/2014,240.84
IBJUN1999,9/1/2014,239.80
IBJUL1999,9/1/2014,238.8
IBAUG1999,9/1/2014,237.76
IBSEP1999,9/1/2014,236.76
IBOCT1999,9/1/2014,235.88
IBNOV1999,9/1/2014,238.08
IBDEC1999,9/1/2014,237.08
IBSEP1998,9/1/2014,251.72
IBOCT1998,9/1/2014,250.8
IBNOV1998,9/1/2014,247.04
IBDEC1998,9/1/2014,246.0
IBJAN2008,9/1/2014,126.68
IBFEB2008,9/1/2014,126.36
IBMAR2008,9/1/2014,126.04
IBAPR2008,9/1/2014,125.80
IBMAY2008,9/1/2014,116.28
IBJUN2008,9/1/2014,116.08
IBJUL2008,9/1/2014,115.92
IBAUG2008,9/1/2014,115.72
IBSEP2008,9/1/2014,115.56
IBOCT2008,9/1/2014,115.44
IBNOV2008,9/1/2014,117.80
IBDEC2008,9/1/2014,117.56
IBJAN2010,10/1/2014,111.48
IBFEB2010,10/1/2014,111.36
IBMAR2010,10/1/2014,111.24
IBAPR2010,10/1/2014,111.08
IBMAY2010,10/1/2014,109.68
IBJUN2010,10/1/2014,109.52
IBJUL2010,10/1/2014,109.32
IBAUG2010,10/1/2014,109.2
IBSEP2010,10/1/2014,109.04
IBOCT2010,10/1/2014,108.92
IBNOV2010,10/1/2014,107.92
IBDEC2010,10/1/2014,107.76
IBJAN2009,10/1/2014,117.56
IBFEB2009,10/1/2014,117.28
IBMAR2009,10/1/2014,117.04
IBAPR2009,10/1/2014,116.8
IBMAY2009,10/1/2014,111.48
IBJUN2009,10/1/2014,111.32
IBJUL2009,10/1/2014,111.12
IBAUG2009,10/1/2014,110.96
IBSEP2009,10/1/2014,110.76
IBOCT2009,10/1/2014,110.60
IBNOV2009,10/1/2014,111.88
IBDEC2009,10/1/2014,111.68
IBJAN2004,10/1/2014,146.96
IBFEB2004,10/1/2014,146.60
IBMAR2004,10/1/2014,146.24
IBAPR2004,10/1/2014,145.88
IBMAY2004,10/1/2014,144.72
IBJUN2004,10/1/2014,144.4
IBJUL2004,10/1/2014,144.04
IBAUG2004,10/1/2014,143.72
IBSEP2004,10/1/2014,143.36
IBOCT2004,10/1/2014,143.04
IBNOV2004,10/1/2014,142.32
IBDEC2004,10/1/2014,141.96
IBJAN2003,10/1/2014,161.80
IBFEB2003,10/1/2014,161.36
IBMAR2003,10/1/2014,160.88
IBAPR2003,10/1/2014,160.44
IBMAY2003,10/1/2014,151.24
IBJUN2003,10/1/2014,150.88
IBJUL2003,10/1/2014,150.48
IBAUG2003,10/1/2014,150.12
IBSEP2003,10/1/2014,149.76
IBOCT2003,10/1/2014,149.40
IBNOV2003,10/1/2014,147.68
IBDEC2003,10/1/2014,147.32
IBJAN2002,10/1/2014,175.2
IBFEB2002,10/1/2014,174.64
IBMAR2002,10/1/2014,174.08
IBAPR2002,10/1/2014,173.52
IBMAY2002,10/1/2014,172.52
IBJUN2002,10/1/2014,171.96
IBJUL2002,10/1/2014,171.44
IBAUG2002,10/1/2014,170.88
IBSEP2002,10/1/2014,170.36
IBOCT2002,10/1/2014,169.80
IBNOV2002,10/1/2014,162.76
IBDEC2002,10/1/2014,162.28
IBJAN2001,10/1/2014,221.04
IBFEB2001,10/1/2014,220.08
IBMAR2001,10/1/2014,219.16
IBAPR2001,10/1/2014,218.20
IBMAY2001,10/1/2014,205.28
IBJUN2001,10/1/2014,204.44
IBJUL2001,10/1/2014,203.64
IBAUG2001,10/1/2014,202.8
IBSEP2001,10/1/2014,202.0
IBOCT2001,10/1/2014,201.2
IBNOV2001,10/1/2014,176.32
IBDEC2001,10/1/2014,175.76
IBJAN2000,10/1/2014,237.08
IBFEB2000,10/1/2014,236.04
IBMAR2000,10/1/2014,235.00
IBAPR2000,10/1/2014,234.0
IBMAY2000,10/1/2014,237.48
IBJUN2000,10/1/2014,236.4
IBJUL2000,10/1/2014,235.36
IBAUG2000,10/1/2014,234.28
IBSEP2000,10/1/2014,233.24
IBOCT2000,10/1/2014,232.20
IBNOV2000,10/1/2014,223.00
IBDEC2000,10/1/2014,222.0
IBJAN2014,10/1/2014,100
IBFEB2014,10/1/2014,100
IBMAR2014,10/1/2014,100
IBAPR2014,10/1/2014,100
IBMAY2014,10/1/2014,100
IBJUN2014,10/1/2014,100
IBJUL2014,10/1/2014,100
IBAUG2014,10/1/2014,100
IBSEP2014,10/1/2014,100
IBOCT2014,10/1/2014,100
IBJAN2013,10/1/2014,102.08
IBFEB2013,10/1/2014,101.96
IBMAR2013,10/1/2014,101.88
IBAPR2013,10/1/2014,101.76
IBMAY2013,10/1/2014,101.52
IBJUN2013,10/1/2014,101.36
IBJUL2013,10/1/2014,101.2
IBAUG2013,10/1/2014,101.08
IBSEP2013,10/1/2014,101.00
IBOCT2013,10/1/2014,100.88
IBNOV2013,10/1/2014,100
IBDEC2013,10/1/2014,100
IBJAN2012,10/1/2014,104.76
IBFEB2012,10/1/2014,104.68
IBMAR2012,10/1/2014,104.56
IBAPR2012,10/1/2014,104.48
IBMAY2012,10/1/2014,103.52
IBJUN2012,10/1/2014,103.36
IBJUL2012,10/1/2014,103.2
IBAUG2012,10/1/2014,103.12
IBSEP2012,10/1/2014,103.00
IBOCT2012,10/1/2014,102.92
IBNOV2012,10/1/2014,102.4
IBDEC2012,10/1/2014,102.24
IBJAN2011,10/1/2014,107.6
IBFEB2011,10/1/2014,107.48
IBMAR2011,10/1/2014,107.40
IBAPR2011,10/1/2014,107.28
IBMAY2011,10/1/2014,107.56
IBJUN2011,10/1/2014,107.40
IBJUL2011,10/1/2014,107.24
IBAUG2011,10/1/2014,107.12
IBSEP2011,10/1/2014,107.00
IBOCT2011,10/1/2014,106.92
IBNOV2011,10/1/2014,105.08
IBDEC2011,10/1/2014,104.92
IBJAN1999,10/1/2014,246.0
IBFEB1999,10/1/2014,244.96
IBMAR1999,10/1/2014,243.92
IBAPR1999,10/1/2014,242.88
IBMAY1999,10/1/2014,241.84
IBJUN1999,10/1/2014,240.84
IBJUL1999,10/1/2014,239.80
IBAUG1999,10/1/2014,238.8
IBSEP1999,10/1/2014,237.76
IBOCT1999,10/1/2014,236.76
IBNOV1999,10/1/2014,239.12
IBDEC1999,10/1/2014,238.08
IBJAN2008,10/1/2014,127.00
IBFEB2008,10/1/2014,126.68
IBMAR2008,10/1/2014,126.36
IBAPR2008,10/1/2014,126.04
IBMAY2008,10/1/2014,116.44
IBJUN2008,10/1/2014,116.28
IBJUL2008,10/1/2014,116.08
IBAUG2008,10/1/2014,115.92
IBSEP2008,10/1/2014,115.72
IBOCT2008,10/1/2014,115.56
IBNOV2008,10/1/2014,118.04
IBDEC2008,10/1/2014,117.80
IBJAN2007,10/1/2014,134.12
IBFEB2007,10/1/2014,133.76
IBMAR2007,10/1/2014,133.40
IBAPR2007,10/1/2014,133.04
IBMAY2007,10/1/2014,130.8
IBJUN2007,10/1/2014,130.48
IBJUL2007,10/1/2014,130.12
IBAUG2007,10/1/2014,129.80
IBSEP2007,10/1/2014,129.44
IBOCT2007,10/1/2014,129.12
IBNOV2007,10/1/2014,127.64
IBDEC2007,10/1/2014,127.32
IBJAN2006,10/1/2014,135.92
IBFEB2006,10/1/2014,135.6
IBMAR2006,10/1/2014,135.28
IBAPR2006,10/1/2014,134.96
IBMAY2006,10/1/2014,136.24
IBJUN2006,10/1/2014,135.88
IBJUL2006,10/1/2014,135.52
IBAUG2006,10/1/2014,135.16
IBSEP2006,10/1/2014,134.8
IBOCT2006,10/1/2014,134.44
IBNOV2006,10/1/2014,134.84
IBDEC2006,10/1/2014,134.48
IBJAN2005,10/1/2014,141.64
IBFEB2005,10/1/2014,141.32
IBMAR2005,10/1/2014,140.96
IBAPR2005,10/1/2014,140.64
IBMAY2005,10/1/2014,142.20
IBJUN2005,10/1/2014,141.84
IBJUL2005,10/1/2014,141.48
IBAUG2005,10/1/2014,141.12
IBSEP2005,10/1/2014,140.76
IBOCT2005,10/1/2014,140.4
IBNOV2005,10/1/2014,136.56
IBDEC2005,10/1/2014,136.24
IBSEP1998,10/1/2014,252.8
IBOCT1998,10/1/2014,251.72
IBNOV1998,10/1/2014,248.12
IBDEC1998,10/1/2014,247.04
IBJAN2014,11/1/2014,100
IBFEB2014,11/1/2014,100
IBMAR2014,11/1/2014,100
IBAPR2014,11/1/2014,100
IBMAY2014,11/1/2014,100
IBJUN2014,11/1/2014,100
IBJUL2014,11/1/2014,100
IBAUG2014,11/1/2014,100
IBSEP2014,11/1/2014,100
IBOCT2014,11/1/2014,100
IBNOV2014,11/1/2014,100
IBJAN2013,11/1/2014,102.24
IBFEB2013,11/1/2014,102.08
IBMAR2013,11/1/2014,101.96
IBAPR2013,11/1/2014,101.88
IBMAY2013,11/1/2014,101.68
IBJUN2013,11/1/2014,101.52
IBJUL2013,11/1/2014,101.36
IBAUG2013,11/1/2014,101.2
IBSEP2013,11/1/2014,101.08
IBOCT2013,11/1/2014,101.00
IBNOV2013,11/1/2014,101.2
IBDEC2013,11/1/2014,100
IBJAN2012,11/1/2014,104.92
IBFEB2012,11/1/2014,104.76
IBMAR2012,11/1/2014,104.68
IBAPR2012,11/1/2014,104.56
IBMAY2012,11/1/2014,103.68
IBJUN2012,11/1/2014,103.52
IBJUL2012,11/1/2014,103.36
IBAUG2012,11/1/2014,103.2
IBSEP2012,11/1/2014,103.12
IBOCT2012,11/1/2014,103.00
IBNOV2012,11/1/2014,102.56
IBDEC2012,11/1/2014,102.4
IBJAN2011,11/1/2014,107.76
IBFEB2011,11/1/2014,107.6
IBMAR2011,11/1/2014,107.48
IBAPR2011,11/1/2014,107.40
IBMAY2011,11/1/2014,107.72
IBJUN2011,11/1/2014,107.56
IBJUL2011,11/1/2014,107.40
IBAUG2011,11/1/2014,107.24
IBSEP2011,11/1/2014,107.12
IBOCT2011,11/1/2014,107.00
IBNOV2011,11/1/2014,105.24
IBDEC2011,11/1/2014,105.08
IBJAN2009,11/1/2014,117.80
